index,shrid2,ua_id,ua_pc11_pca_tot_p,ua_pc11_land_area
662,11-05-066-00342-055147,800335,278679.0,74.57459131628275
663,11-05-066-00342-055148,800335,278679.0,74.57459131628275
664,11-05-066-00342-055149,800335,278679.0,74.57459131628275
665,11-05-066-00342-055150,800335,278679.0,74.57459131628275
666,11-05-066-00342-055152,800335,278679.0,74.57459131628275
667,11-05-066-00342-055154,800335,278679.0,74.57459131628275
668,11-05-066-00342-055156,800335,278679.0,74.57459131628275
669,11-05-066-00342-055157,800335,278679.0,74.57459131628275
670,11-05-066-00342-055158,800335,278679.0,74.57459131628275
671,11-05-066-00342-055159,800335,278679.0,74.57459131628275
672,11-05-066-00342-055160,800335,278679.0,74.57459131628275
673,11-05-066-00342-055161,800335,278679.0,74.57459131628275
674,11-05-066-00342-055162,800335,278679.0,74.57459131628275
675,11-05-066-00342-055163,800335,278679.0,74.57459131628275
676,11-05-066-00342-055164,800335,278679.0,74.57459131628275
677,11-05-066-00342-055165,800335,278679.0,74.57459131628275
678,11-05-066-00342-055166,800335,278679.0,74.57459131628275
679,11-05-066-00342-055167,800335,278679.0,74.57459131628275
680,11-05-066-00342-055168,800335,278679.0,74.57459131628275
681,11-05-066-00342-055171,800335,278679.0,74.57459131628275
682,11-05-066-00342-055172,800335,278679.0,74.57459131628275
683,11-05-066-00342-055173,800335,278679.0,74.57459131628275
684,11-05-066-00342-055174,800335,278679.0,74.57459131628275
685,11-05-066-00342-055175,800335,278679.0,74.57459131628275
686,11-05-066-00342-055176,800335,278679.0,74.57459131628275
687,11-05-066-00342-055177,800335,278679.0,74.57459131628275
688,11-05-066-00342-055294,800335,278679.0,74.57459131628275
689,11-05-066-00342-055295,800335,278679.0,74.57459131628275
690,11-05-066-00342-800335,800335,278679.0,74.57459131628275
691,11-05-066-00343-055381,800336,56082.0,3.744300067424774
692,11-05-066-00343-055382,800336,56082.0,3.744300067424774
693,11-05-066-00343-800336,800336,56082.0,3.744300067424774
695,11-05-067-00346-055628,800339,190506.0,52.177100360393524
696,11-05-067-00346-055629,800339,190506.0,52.177100360393524
697,11-05-067-00346-055646,800339,190506.0,52.177100360393524
698,11-05-067-00346-055647,800339,190506.0,52.177100360393524
699,11-05-067-00346-055648,800339,190506.0,52.177100360393524
700,11-05-067-00346-055649,800339,190506.0,52.177100360393524
701,11-05-067-00346-055650,800339,190506.0,52.177100360393524
702,11-05-067-00346-055651,800339,190506.0,52.177100360393524
703,11-05-067-00346-055652,800339,190506.0,52.177100360393524
704,11-05-067-00346-055654,800339,190506.0,52.177100360393524
705,11-05-067-00346-055670,800339,190506.0,52.177100360393524
706,11-05-067-00346-055671,800339,190506.0,52.177100360393524
707,11-05-067-00346-055686,800339,190506.0,52.177100360393524
708,11-05-067-00346-055687,800339,190506.0,52.177100360393524
709,11-05-067-00346-055688,800339,190506.0,52.177100360393524
710,11-05-067-00346-055690,800339,190506.0,52.177100360393524
711,11-05-067-00346-055691,800339,190506.0,52.177100360393524
712,11-05-067-00346-055692,800339,190506.0,52.177100360393524
713,11-05-067-00346-800339,800339,190506.0,52.177100360393524
714,11-05-067-00346-800340,800339,190506.0,52.177100360393524
715,11-05-067-00347-055754,800342,53921.0,7.805800080299377
716,11-05-067-00347-055757,800342,53921.0,7.805800080299377
717,11-05-067-00347-055796,800339,190506.0,52.177100360393524
718,11-05-067-00347-055797,800339,190506.0,52.177100360393524
719,11-05-067-00347-800342,800342,53921.0,7.805800080299377
723,11-05-067-00349-055928,800346,210005.0,129.94720077514648
724,11-05-067-00349-055930,800346,210005.0,129.94720077514648
725,11-05-067-00349-055931,800346,210005.0,129.94720077514648
726,11-05-067-00349-055932,800346,210005.0,129.94720077514648
727,11-05-067-00349-055933,800346,210005.0,129.94720077514648
728,11-05-067-00349-055934,800346,210005.0,129.94720077514648
729,11-05-067-00349-055935,800346,210005.0,129.94720077514648
730,11-05-067-00349-055937,800346,210005.0,129.94720077514648
731,11-05-067-00349-055938,800346,210005.0,129.94720077514648
732,11-05-067-00349-055939,800346,210005.0,129.94720077514648
733,11-05-067-00349-055940,800346,210005.0,129.94720077514648
734,11-05-067-00349-055941,800346,210005.0,129.94720077514648
735,11-05-067-00349-055952,800346,210005.0,129.94720077514648
736,11-05-067-00349-055953,800346,210005.0,129.94720077514648
737,11-05-067-00349-055954,800346,210005.0,129.94720077514648
738,11-05-067-00349-055956,800346,210005.0,129.94720077514648
739,11-05-067-00349-055959,800347,70648.0,20.4413001537323
740,11-05-067-00349-055986,800347,70648.0,20.4413001537323
741,11-05-067-00349-055987,800347,70648.0,20.4413001537323
742,11-05-067-00349-055988,800347,70648.0,20.4413001537323
743,11-05-067-00349-056016,800347,70648.0,20.4413001537323
744,11-05-067-00349-800346,800346,210005.0,129.94720077514648
745,11-05-067-00349-800347,800347,70648.0,20.4413001537323
758,11-05-068-00353-056353,800353,417396.0,102.62999963760376
759,11-05-068-00353-056354,800353,417396.0,102.62999963760376
760,11-05-068-00353-056355,800353,417396.0,102.62999963760376
763,11-05-068-00353-056403,800353,417396.0,102.62999963760376
764,11-05-068-00353-056404,800353,417396.0,102.62999963760376
765,11-05-068-00353-056405,800353,417396.0,102.62999963760376
766,11-05-068-00353-056406,800353,417396.0,102.62999963760376
767,11-05-068-00353-056411,800353,417396.0,102.62999963760376
768,11-05-068-00353-056430,800353,417396.0,102.62999963760376
769,11-05-068-00353-056450,800359,400377.0,135.64679872989655
771,11-05-068-00353-056493,800353,417396.0,102.62999963760376
772,11-05-068-00353-056497,800353,417396.0,102.62999963760376
773,11-05-068-00353-056498,800353,417396.0,102.62999963760376
774,11-05-068-00353-056502,800353,417396.0,102.62999963760376
776,11-05-068-00353-056522,800353,417396.0,102.62999963760376
777,11-05-068-00353-056523,800353,417396.0,102.62999963760376
778,11-05-068-00353-056537,800353,417396.0,102.62999963760376
779,11-05-068-00353-056538,800353,417396.0,102.62999963760376
780,11-05-068-00353-056590,800353,417396.0,102.62999963760376
781,11-05-068-00353-056591,800353,417396.0,102.62999963760376
782,11-05-068-00353-056596,800353,417396.0,102.62999963760376
783,11-05-068-00353-056597,800353,417396.0,102.62999963760376
784,11-05-068-00353-056598,800353,417396.0,102.62999963760376
785,11-05-068-00353-056601,800353,417396.0,102.62999963760376
786,11-05-068-00353-056604,800353,417396.0,102.62999963760376
787,11-05-068-00353-056605,800353,417396.0,102.62999963760376
788,11-05-068-00353-056627,800353,417396.0,102.62999963760376
789,11-05-068-00353-056628,800353,417396.0,102.62999963760376
790,11-05-068-00353-056631,800353,417396.0,102.62999963760376
791,11-05-068-00353-056632,800353,417396.0,102.62999963760376
792,11-05-068-00353-056633,800353,417396.0,102.62999963760376
793,11-05-068-00353-056634,800353,417396.0,102.62999963760376
794,11-05-068-00353-056636,800353,417396.0,102.62999963760376
795,11-05-068-00353-056637,800353,417396.0,102.62999963760376
796,11-05-068-00353-056638,800353,417396.0,102.62999963760376
797,11-05-068-00353-056639,800353,417396.0,102.62999963760376
798,11-05-068-00353-800353,800353,417396.0,102.62999963760376
799,11-05-068-00353-800354,800353,417396.0,102.62999963760376
800,11-05-068-00353-800356,800353,417396.0,102.62999963760376
801,11-05-068-00353-800357,800353,417396.0,102.62999963760376
802,11-05-068-00354-056664,800359,400377.0,135.64679872989655
803,11-05-068-00354-056666,800359,400377.0,135.64679872989655
804,11-05-068-00354-056675,800359,400377.0,135.64679872989655
805,11-05-068-00354-056676,800359,400377.0,135.64679872989655
806,11-05-068-00354-056677,800359,400377.0,135.64679872989655
807,11-05-068-00354-056681,800359,400377.0,135.64679872989655
808,11-05-068-00354-056703,800359,400377.0,135.64679872989655
809,11-05-068-00354-056709,800359,400377.0,135.64679872989655
810,11-05-068-00354-056712,800359,400377.0,135.64679872989655
811,11-05-068-00354-056777,800359,400377.0,135.64679872989655
812,11-05-068-00354-056778,800359,400377.0,135.64679872989655
813,11-05-068-00354-056779,800359,400377.0,135.64679872989655
814,11-05-068-00354-800358,800359,400377.0,135.64679872989655
815,11-05-068-00354-800359,800359,400377.0,135.64679872989655
818,11-06-069-00356-056946,800124,61216.0,69.7764001712203
821,11-06-069-00356-056996,800286,1934903.0,543.5639987289906
822,11-06-069-00356-057027,800286,1934903.0,543.5639987289906
823,11-06-069-00356-057043,800286,1934903.0,543.5639987289906
825,11-06-069-00357-057047,800286,1934903.0,543.5639987289906
826,11-06-069-00357-057052,800286,1934903.0,543.5639987289906
827,11-06-069-00357-057053,800286,1934903.0,543.5639987289906
828,11-06-069-00357-057055,800286,1934903.0,543.5639987289906
830,11-06-069-00357-057167,800286,1934903.0,543.5639987289906
831,11-06-069-00357-057168,800286,1934903.0,543.5639987289906
832,11-06-069-00357-057169,800286,1934903.0,543.5639987289906
833,11-06-069-00357-800363,800286,1934903.0,543.5639987289906
837,11-06-070-00359-057345,800365,461914.0,120.2399999499321
838,11-06-070-00359-057348,800365,461914.0,120.2399999499321
839,11-06-070-00359-057349,800365,461914.0,120.2399999499321
840,11-06-070-00359-057350,800365,461914.0,120.2399999499321
841,11-06-070-00359-057356,800365,461914.0,120.2399999499321
842,11-06-070-00359-057359,800365,461914.0,120.2399999499321
843,11-06-070-00359-057360,800365,461914.0,120.2399999499321
844,11-06-070-00359-057361,800365,461914.0,120.2399999499321
845,11-06-070-00359-057373,800365,461914.0,120.2399999499321
846,11-06-070-00359-057376,800365,461914.0,120.2399999499321
847,11-06-070-00359-057380,800365,461914.0,120.2399999499321
848,11-06-070-00359-057391,800365,461914.0,120.2399999499321
850,11-06-070-00359-057508,800365,461914.0,120.2399999499321
851,11-06-070-00359-057509,800365,461914.0,120.2399999499321
852,11-06-070-00359-057510,800365,461914.0,120.2399999499321
853,11-06-070-00359-057511,800365,461914.0,120.2399999499321
854,11-06-070-00359-057512,800365,461914.0,120.2399999499321
855,11-06-070-00359-057513,800365,461914.0,120.2399999499321
856,11-06-070-00359-800365,800365,461914.0,120.2399999499321
857,11-06-070-00359-800366,800365,461914.0,120.2399999499321
858,11-06-070-00359-800367,800365,461914.0,120.2399999499321
861,11-06-071-00361-057859,800369,437980.0,70.42999917268753
862,11-06-071-00361-057860,800369,437980.0,70.42999917268753
863,11-06-071-00361-057866,800369,437980.0,70.42999917268753
864,11-06-071-00361-057867,800369,437980.0,70.42999917268753
865,11-06-071-00361-057875,800369,437980.0,70.42999917268753
866,11-06-071-00361-057876,800369,437980.0,70.42999917268753
867,11-06-071-00361-057886,800369,437980.0,70.42999917268753
868,11-06-071-00361-057891,800369,437980.0,70.42999917268753
869,11-06-071-00361-057906,800369,437980.0,70.42999917268753
870,11-06-071-00361-057908,800369,437980.0,70.42999917268753
871,11-06-071-00361-057911,800369,437980.0,70.42999917268753
872,11-06-071-00361-057915,800369,437980.0,70.42999917268753
873,11-06-071-00361-057917,800369,437980.0,70.42999917268753
874,11-06-071-00361-057960,800369,437980.0,70.42999917268753
875,11-06-071-00361-057961,800369,437980.0,70.42999917268753
876,11-06-071-00361-057962,800369,437980.0,70.42999917268753
877,11-06-071-00361-057963,800369,437980.0,70.42999917268753
878,11-06-071-00361-800368,800369,437980.0,70.42999917268753
879,11-06-071-00361-800369,800369,437980.0,70.42999917268753
883,11-06-072-00366-058519,800372,172623.0,44.219998717308044
884,11-06-072-00366-058522,800372,172623.0,44.219998717308044
885,11-06-072-00366-058525,800372,172623.0,44.219998717308044
886,11-06-072-00366-058526,800372,172623.0,44.219998717308044
887,11-06-072-00366-058536,800372,172623.0,44.219998717308044
888,11-06-072-00366-058537,800372,172623.0,44.219998717308044
889,11-06-072-00366-800372,800372,172623.0,44.219998717308044
893,11-06-073-00368-800375,800375,144915.0,43.7400016784668
895,11-06-074-00370-059034,800381,354025.0,99.58999845385551
900,11-06-074-00372-059234,800381,354025.0,99.58999845385551
901,11-06-074-00372-059236,800381,354025.0,99.58999845385551
902,11-06-074-00372-059240,800381,354025.0,99.58999845385551
903,11-06-074-00372-059243,800381,354025.0,99.58999845385551
904,11-06-074-00372-059245,800381,354025.0,99.58999845385551
905,11-06-074-00372-059246,800381,354025.0,99.58999845385551
906,11-06-074-00372-059247,800381,354025.0,99.58999845385551
907,11-06-074-00372-059249,800381,354025.0,99.58999845385551
908,11-06-074-00372-059250,800381,354025.0,99.58999845385551
909,11-06-074-00372-800381,800381,354025.0,99.58999845385551
919,11-06-075-00375-059457,800385,542648.0,122.00999963283539
920,11-06-075-00375-059458,800385,542648.0,122.00999963283539
921,11-06-075-00375-059459,800385,542648.0,122.00999963283539
922,11-06-075-00375-059466,800385,542648.0,122.00999963283539
923,11-06-075-00375-059469,800385,542648.0,122.00999963283539
924,11-06-075-00375-059475,800385,542648.0,122.00999963283539
925,11-06-075-00375-059476,800385,542648.0,122.00999963283539
926,11-06-075-00375-059480,800385,542648.0,122.00999963283539
927,11-06-075-00375-059481,800385,542648.0,122.00999963283539
928,11-06-075-00375-059482,800385,542648.0,122.00999963283539
929,11-06-075-00375-059486,800385,542648.0,122.00999963283539
930,11-06-075-00375-059498,800385,542648.0,122.00999963283539
932,11-06-075-00375-059500,800385,542648.0,122.00999963283539
933,11-06-075-00375-059501,800385,542648.0,122.00999963283539
934,11-06-075-00375-059502,800385,542648.0,122.00999963283539
935,11-06-075-00375-059503,800385,542648.0,122.00999963283539
936,11-06-075-00375-059505,800385,542648.0,122.00999963283539
937,11-06-075-00375-800385,800385,542648.0,122.00999963283539
938,11-06-075-00377-059538,800441,24599011.0,3665.1965833231807
939,11-06-075-00377-059542,800441,24599011.0,3665.1965833231807
940,11-06-075-00377-059543,800441,24599011.0,3665.1965833231807
941,11-06-075-00377-059563,800385,542648.0,122.00999963283539
942,11-06-075-00377-059568,800385,542648.0,122.00999963283539
943,11-06-075-00377-059569,800385,542648.0,122.00999963283539
945,11-06-076-00378-800387,800387,65708.0,11.510000228881836
946,11-06-076-00379-059721,800441,24599011.0,3665.1965833231807
947,11-06-076-00379-059722,800441,24599011.0,3665.1965833231807
948,11-06-076-00379-059723,800441,24599011.0,3665.1965833231807
949,11-06-076-00379-059724,800441,24599011.0,3665.1965833231807
950,11-06-076-00379-059725,800441,24599011.0,3665.1965833231807
951,11-06-076-00379-059726,800441,24599011.0,3665.1965833231807
952,11-06-076-00379-059734,800441,24599011.0,3665.1965833231807
953,11-06-076-00379-059756,800441,24599011.0,3665.1965833231807
954,11-06-076-00379-059757,800441,24599011.0,3665.1965833231807
955,11-06-076-00379-059759,800441,24599011.0,3665.1965833231807
956,11-06-076-00380-059765,800441,24599011.0,3665.1965833231807
957,11-06-076-00380-059766,800441,24599011.0,3665.1965833231807
958,11-06-076-00380-059800,800441,24599011.0,3665.1965833231807
959,11-06-076-00380-059801,800441,24599011.0,3665.1965833231807
960,11-06-076-00380-059818,800441,24599011.0,3665.1965833231807
961,11-06-076-00380-059819,800441,24599011.0,3665.1965833231807
962,11-06-076-00380-059820,800441,24599011.0,3665.1965833231807
963,11-06-076-00380-059821,800441,24599011.0,3665.1965833231807
964,11-06-076-00380-059822,800441,24599011.0,3665.1965833231807
965,11-06-076-00380-059823,800441,24599011.0,3665.1965833231807
966,11-06-076-00380-059824,800441,24599011.0,3665.1965833231807
967,11-06-076-00380-059851,800441,24599011.0,3665.1965833231807
968,11-06-076-00380-059852,800441,24599011.0,3665.1965833231807
969,11-06-076-00380-059853,800441,24599011.0,3665.1965833231807
970,11-06-076-00380-059854,800441,24599011.0,3665.1965833231807
971,11-06-076-00380-059855,800441,24599011.0,3665.1965833231807
972,11-06-076-00380-059856,800441,24599011.0,3665.1965833231807
973,11-06-076-00380-059857,800441,24599011.0,3665.1965833231807
974,11-06-076-00380-059858,800441,24599011.0,3665.1965833231807
975,11-06-076-00380-059859,800441,24599011.0,3665.1965833231807
976,11-06-076-00380-059869,800441,24599011.0,3665.1965833231807
977,11-06-076-00380-059870,800441,24599011.0,3665.1965833231807
978,11-06-076-00380-059871,800441,24599011.0,3665.1965833231807
979,11-06-076-00380-059872,800441,24599011.0,3665.1965833231807
980,11-06-076-00380-059873,800441,24599011.0,3665.1965833231807
981,11-06-076-00380-059874,800441,24599011.0,3665.1965833231807
982,11-06-076-00380-059875,800441,24599011.0,3665.1965833231807
983,11-06-076-00380-059882,800441,24599011.0,3665.1965833231807
984,11-06-076-00380-059883,800441,24599011.0,3665.1965833231807
985,11-06-076-00380-059884,800441,24599011.0,3665.1965833231807
986,11-06-076-00380-059896,800441,24599011.0,3665.1965833231807
987,11-06-076-00380-059897,800441,24599011.0,3665.1965833231807
988,11-06-076-00380-059898,800441,24599011.0,3665.1965833231807
