shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id
11-08-103-00487-800474,08,103,00487
11-08-103-00487-800475,08,103,00487
11-08-103-00487-800476,08,103,00487
11-08-103-00487-800477,08,103,00487
11-08-103-00488-800478,08,103,00488
11-08-103-00488-800479,08,103,00488
11-08-103-00488-800480,08,103,00488
11-08-103-00488-800481,08,103,00488
11-08-103-00489-071463,08,103,00489
11-08-103-00490-071567,08,103,00490
11-08-103-00490-071568,08,103,00490
11-08-103-00490-800482,08,103,00490
11-08-103-00491-800483,08,103,00491
11-08-103-00491-800484,08,103,00491
11-08-103-00492-800485,08,103,00492
11-08-104-00493-071949,08,104,00493
11-08-104-00493-071950,08,104,00493
11-08-104-00493-800486,08,104,00493
11-08-104-00496-072405,08,104,00496
11-08-104-00496-800487,08,104,00496
11-08-104-00496-800488,08,104,00496
11-08-104-00497-072517,08,104,00497
11-08-104-00497-800489,08,104,00497
11-08-104-00498-072695,08,104,00498
11-08-104-00499-072893,08,104,00499
11-08-104-00499-072894,08,104,00499
11-08-104-00499-072895,08,104,00499
11-08-104-00499-800490,08,104,00499
11-08-104-00502-800491,08,104,00502
11-08-104-00503-073683,08,104,00503
11-08-104-00504-800492,08,104,00504
11-08-105-00506-800493,08,105,00506
11-08-105-00507-800494,08,105,00507
11-08-105-00508-800495,08,105,00508
11-08-105-00509-800496,08,105,00509
11-08-105-00510-800497,08,105,00510
11-08-105-00511-800498,08,105,00511
11-08-105-00512-800499,08,105,00512
11-08-105-00512-800500,08,105,00512
11-08-105-00513-075197,08,105,00513
11-08-105-00513-800501,08,105,00513
11-08-106-00515-075562,08,106,00515
11-08-106-00516-800502,08,106,00516
11-08-106-00518-800503,08,106,00518
11-08-106-00519-800504,08,106,00519
11-08-107-00520-800505,08,107,00520
11-08-107-00522-800506,08,107,00522
11-08-107-00523-800507,08,107,00523
11-08-107-00525-077072,08,107,00525
11-08-108-00526-077198,08,108,00526
11-08-108-00526-800508,08,108,00526
11-08-108-00529-077533,08,108,00529
11-08-108-00531-800509,08,108,00531
11-08-109-00533-800510,08,109,00533
11-08-109-00534-078281,08,109,00534
11-08-109-00534-078282,08,109,00534
11-08-109-00536-800511,08,109,00536
11-08-109-00537-800512,08,109,00537
11-08-110-00538-800513,08,110,00538
11-08-110-00539-800514,08,110,00539
11-08-110-00540-079345,08,110,00540
11-08-110-00540-800515,08,110,00540
11-08-110-00541-079460,08,110,00541
11-08-110-00541-800516,08,110,00541
11-08-110-00542-800517,08,110,00542
11-08-110-00542-800518,08,110,00542
11-08-110-00542-800519,08,110,00542
11-08-110-00542-800520,08,110,00542
11-08-110-00545-800521,08,110,00545
11-08-110-00546-080247,08,110,00546
11-08-110-00546-800522,08,110,00546
11-08-110-00546-800522,08,110,00545
11-08-110-00546-800522,08,110,00547
11-08-110-00547-080443,08,110,00547
11-08-110-00548-080685,08,110,00548
11-08-110-00549-080898,08,110,00549
11-08-110-00549-080899,08,110,00549
11-08-110-00549-080900,08,110,00549
11-08-110-00550-800523,08,110,00550
11-08-111-00551-800524,08,111,00551
11-08-111-00551-800525,08,111,00551
11-08-111-00552-800526,08,111,00552
11-08-111-00553-800527,08,111,00553
11-08-111-00554-081930,08,111,00554
11-08-111-00554-081931,08,111,00554
11-08-111-00554-081932,08,111,00554
11-08-111-00554-800528,08,111,00554
11-08-111-00555-082168,08,111,00555
11-08-111-00555-082169,08,111,00555
11-08-111-00555-800529,08,111,00555
11-08-111-00555-800530,08,111,00555
11-08-111-00555-800531,08,111,00555
11-08-111-00556-082362,08,111,00556
11-08-111-00556-800532,08,111,00556
11-08-112-00557-800533,08,112,00557
11-08-112-00558-800534,08,112,00558
11-08-112-00560-082987,08,112,00560
11-08-112-00560-082988,08,112,00560
11-08-112-00560-800535,08,112,00560
11-08-112-00560-800536,08,112,00560
11-08-112-00560-800537,08,112,00560
11-08-112-00562-083283,08,112,00562
11-08-112-00562-083284,08,112,00562
11-08-112-00562-800538,08,112,00562
11-08-112-00563-083490,08,112,00563
11-08-112-00563-083491,08,112,00563
11-08-112-00564-800539,08,112,00564
11-08-112-00565-083743,08,112,00565
11-08-112-00565-800540,08,112,00565
11-08-112-00565-800540,08,112,00564
11-08-112-00566-800541,08,112,00566
11-08-112-00566-800542,08,112,00566
11-08-113-00567-800543,08,113,00567
11-08-113-00570-085020,08,113,00570
11-08-113-00570-085021,08,113,00570
11-08-113-00570-085022,08,113,00570
11-08-113-00570-800544,08,113,00570
11-08-113-00573-800545,08,113,00573
11-08-113-00573-800546,08,113,00573
11-08-114-00574-800547,08,114,00574
11-08-114-00575-800548,08,114,00575
11-08-115-00579-800549,08,115,00579
11-08-115-00581-088172,08,115,00581
11-08-115-00582-088468,08,115,00582
11-08-115-00582-800550,08,115,00582
11-08-116-00586-089253,08,116,00586
11-08-116-00587-800551,08,116,00587
11-08-116-00588-800552,08,116,00588
11-08-116-00590-800553,08,116,00590
11-08-117-00592-800554,08,117,00592
11-08-117-00593-090024,08,117,00593
11-08-117-00593-800555,08,117,00593
11-08-117-00594-090133,08,117,00594
11-08-117-00594-800556,08,117,00594
11-08-117-00595-090219,08,117,00595
11-08-117-00595-800557,08,117,00595
11-08-117-00595-800558,08,117,00595
11-08-117-00596-090348,08,117,00596
11-08-118-00597-800559,08,118,00597
11-08-118-00599-090726,08,118,00599
11-08-118-00599-800560,08,118,00599
11-08-118-00601-800561,08,118,00601
11-08-118-00602-091065,08,118,00602
11-08-118-00603-800562,08,118,00603
11-08-118-00603-800563,08,118,00603
11-08-118-00604-800564,08,118,00604
11-08-118-00604-800565,08,118,00604
11-08-118-00605-800566,08,118,00605
11-08-118-00605-800567,08,118,00605
11-08-119-00606-800568,08,119,00606
11-08-119-00607-091641,08,119,00607
11-08-119-00607-091642,08,119,00607
11-08-119-00607-800569,08,119,00607
11-08-119-00607-800570,08,119,00607
11-08-119-00609-800571,08,119,00609
11-08-119-00610-092091,08,119,00610
11-08-119-00610-800572,08,119,00610
11-08-119-00611-800573,08,119,00611
11-08-119-00613-800574,08,119,00613
11-08-119-00614-800575,08,119,00614
11-08-120-00615-800576,08,120,00615
11-08-120-00617-092991,08,120,00617
11-08-120-00617-800577,08,120,00617
11-08-120-00618-800578,08,120,00618
11-08-120-00619-800579,08,120,00619
11-08-120-00620-800580,08,120,00620
11-08-120-00621-093680,08,120,00621
11-08-120-00621-800581,08,120,00621
11-08-121-00623-800582,08,121,00623
11-08-121-00624-094175,08,121,00624
11-08-121-00624-800583,08,121,00624
11-08-121-00624-800584,08,121,00624
11-08-121-00625-800585,08,121,00625
11-08-121-00625-800586,08,121,00625
11-08-121-00626-094556,08,121,00626
11-08-121-00626-094557,08,121,00626
11-08-121-00626-800587,08,121,00626
11-08-121-00626-800587,08,121,00622
11-08-122-00627-800588,08,122,00627
11-08-122-00628-800589,08,122,00628
11-08-122-00629-800590,08,122,00629
11-08-122-00633-800591,08,122,00633
11-08-122-00634-095665,08,122,00634
11-08-122-00634-800592,08,122,00634
11-08-122-00636-800593,08,122,00636
11-08-122-00637-800594,08,122,00637
11-08-122-00638-096393,08,122,00638
11-08-123-00639-096535,08,123,00639
11-08-123-00640-800595,08,123,00640
11-08-123-00641-096823,08,123,00641
11-08-123-00641-800596,08,123,00641
11-08-123-00643-097133,08,123,00643
11-08-123-00643-097134,08,123,00643
11-08-123-00643-800597,08,123,00643
11-08-123-00645-097448,08,123,00645
11-08-123-00645-800598,08,123,00645
11-08-124-00646-800599,08,124,00646
11-08-124-00648-098173,08,124,00648
11-08-124-00648-800600,08,124,00648
11-08-124-00649-098426,08,124,00649
11-08-125-00651-098874,08,125,00651
11-08-125-00651-098875,08,125,00651
11-08-125-00652-800601,08,125,00652
11-08-125-00654-800602,08,125,00654
11-08-126-00657-800603,08,126,00657
11-08-126-00658-800604,08,126,00658
11-08-126-00659-100868,08,126,00659
11-08-126-00659-800605,08,126,00659
11-08-126-00660-800606,08,126,00660
11-08-126-00663-800607,08,126,00663
11-08-126-00664-800608,08,126,00664
11-08-127-00667-800609,08,127,00667
11-08-127-00667-800610,08,127,00667
11-08-127-00668-102329,08,127,00668
11-08-127-00668-102330,08,127,00668
11-08-127-00668-102331,08,127,00668
11-08-127-00668-102332,08,127,00668
11-08-127-00668-102333,08,127,00668
11-08-127-00668-102334,08,127,00668
11-08-127-00668-102335,08,127,00668
11-08-127-00668-800611,08,127,00668
11-08-127-00669-800612,08,127,00669
11-08-128-00670-800613,08,128,00670
11-08-128-00671-800614,08,128,00671
11-08-128-00672-800615,08,128,00672
11-08-128-00673-102950,08,128,00673
11-08-128-00673-102951,08,128,00673
11-08-128-00673-102952,08,128,00673
11-08-128-00676-800616,08,128,00676
11-08-128-00677-103778,08,128,00677
11-08-129-00678-103985,08,129,00678
11-08-129-00679-104376,08,129,00679
11-08-129-00679-800617,08,129,00679
11-08-129-00679-800618,08,129,00679
11-08-129-00680-800619,08,129,00680
11-08-129-00681-104837,08,129,00681
11-08-129-00682-800620,08,129,00682
11-08-129-00683-800621,08,129,00683
11-08-129-00684-105388,08,129,00684
11-08-130-00685-105568,08,130,00685
11-08-130-00685-800622,08,130,00685
11-08-130-00686-105801,08,130,00686
11-08-130-00689-106672,08,130,00689
11-08-130-00689-106673,08,130,00689
11-08-130-00689-106674,08,130,00689
11-08-130-00689-106675,08,130,00689
11-08-130-00689-800623,08,130,00689
11-08-130-00690-800624,08,130,00690
11-08-130-00690-800625,08,130,00690
11-08-130-00692-800626,08,130,00692
11-08-130-00693-107554,08,130,00693
11-08-130-00693-107555,08,130,00693
11-08-130-00693-107556,08,130,00693
11-08-130-00693-107557,08,130,00693
11-08-130-00694-107683,08,130,00694
11-08-130-00695-107879,08,130,00695
11-08-131-00696-108047,08,131,00696
11-08-131-00698-800627,08,131,00698
11-08-131-00699-800628,08,131,00699
11-09-132-00701-109208,09,132,00701
11-09-132-00701-800629,09,132,00701
11-09-132-00702-109634,09,132,00702
11-09-132-00702-109635,09,132,00702
11-09-132-00702-109636,09,132,00702
11-09-132-00702-800630,09,132,00702
11-09-132-00703-800631,09,132,00703
11-09-132-00703-800632,09,132,00703
11-09-132-00703-800633,09,132,00703
11-09-132-00703-800634,09,132,00703
11-09-132-00703-800635,09,132,00703
11-09-132-00703-800636,09,132,00703
11-09-132-00704-110273,09,132,00704
11-09-132-00704-800637,09,132,00704
11-09-132-00705-800638,09,132,00705
11-09-132-00705-800639,09,132,00705
11-09-133-00706-800640,09,133,00706
11-09-133-00706-800641,09,133,00706
11-09-133-00706-800642,09,133,00706
11-09-133-00706-800643,09,133,00706
11-09-133-00707-800644,09,133,00707
11-09-133-00707-800645,09,133,00707
11-09-133-00707-800646,09,133,00707
11-09-133-00707-800647,09,133,00707
11-09-133-00707-800648,09,133,00707
11-09-133-00707-800649,09,133,00707
11-09-133-00708-111037,09,133,00708
11-09-133-00708-111038,09,133,00708
11-09-133-00708-111039,09,133,00708
11-09-133-00708-111040,09,133,00708
11-09-133-00708-800650,09,133,00708
11-09-133-00708-800651,09,133,00708
11-09-133-00708-800652,09,133,00708
11-09-133-00709-800653,09,133,00709
11-09-133-00709-800654,09,133,00709
11-09-133-00709-800655,09,133,00709
11-09-133-00710-111300,09,133,00710
11-09-133-00710-111301,09,133,00710
11-09-133-00710-111302,09,133,00710
11-09-133-00710-800656,09,133,00710
11-09-133-00711-800657,09,133,00711
11-09-133-00711-800658,09,133,00711
11-09-133-00711-800659,09,133,00711
11-09-134-00712-112010,09,134,00712
11-09-134-00712-800660,09,134,00712
11-09-134-00712-800661,09,134,00712
11-09-134-00712-800662,09,134,00712
11-09-134-00712-800663,09,134,00712
11-09-134-00713-112563,09,134,00713
11-09-134-00713-112564,09,134,00713
11-09-134-00713-800664,09,134,00713
11-09-134-00713-800665,09,134,00713
11-09-134-00713-800666,09,134,00713
11-09-134-00713-800667,09,134,00713
11-09-134-00714-113101,09,134,00714
11-09-134-00714-800668,09,134,00714
11-09-134-00714-800669,09,134,00714
11-09-134-00715-113991,09,134,00715
11-09-134-00715-113992,09,134,00715
11-09-134-00715-113993,09,134,00715
11-09-134-00715-800670,09,134,00715
11-09-134-00715-800671,09,134,00715
11-09-134-00715-800672,09,134,00715
11-09-134-00715-800673,09,134,00715
11-09-134-00715-800674,09,134,00715
11-09-134-00715-800675,09,134,00715
11-09-134-00716-114483,09,134,00716
11-09-134-00716-800676,09,134,00716
11-09-134-00716-800677,09,134,00716
11-09-135-00717-800678,09,135,00717
11-09-135-00718-114993,09,135,00718
11-09-135-00718-800679,09,135,00718
11-09-135-00718-800680,09,135,00718
11-09-135-00719-115310,09,135,00719
11-09-135-00719-115311,09,135,00719
11-09-135-00719-115312,09,135,00719
11-09-135-00719-800681,09,135,00719
11-09-135-00719-800682,09,135,00719
11-09-135-00720-115652,09,135,00720
11-09-135-00720-800683,09,135,00720
11-09-135-00720-800684,09,135,00720
11-09-135-00721-800685,09,135,00721
11-09-135-00721-800686,09,135,00721
11-09-135-00722-800687,09,135,00722
11-09-135-00722-800688,09,135,00722
11-09-135-00722-800689,09,135,00722
11-09-136-00723-800690,09,136,00723
11-09-136-00723-800691,09,136,00723
11-09-136-00724-800692,09,136,00724
11-09-136-00725-800693,09,136,00725
11-09-136-00725-800694,09,136,00725
11-09-136-00726-117035,09,136,00726
11-09-136-00726-117036,09,136,00726
11-09-136-00726-800695,09,136,00726
11-09-136-00727-800696,09,136,00727
11-09-136-00728-800697,09,136,00728
11-09-137-00729-800698,09,137,00729
11-09-137-00729-800699,09,137,00729
11-09-137-00729-800700,09,137,00729
11-09-137-00730-118195,09,137,00730
11-09-137-00730-800701,09,137,00730
11-09-137-00730-800702,09,137,00730
11-09-137-00730-800703,09,137,00730
11-09-137-00731-800704,09,137,00731
11-09-137-00731-800705,09,137,00731
11-09-138-00732-800706,09,138,00732
11-09-138-00732-800707,09,138,00732
11-09-138-00732-800708,09,138,00732
11-09-138-00732-800709,09,138,00732
11-09-138-00733-800710,09,138,00733
11-09-138-00733-800711,09,138,00733
11-09-138-00733-800712,09,138,00733
11-09-138-00733-800713,09,138,00733
11-09-138-00733-800714,09,138,00733
11-09-138-00733-800715,09,138,00733
11-09-138-00734-119234,09,138,00734
11-09-138-00734-119235,09,138,00734
11-09-138-00734-119236,09,138,00734
11-09-138-00734-119237,09,138,00734
11-09-138-00734-800716,09,138,00734
11-09-138-00734-800717,09,138,00734
11-09-138-00734-800718,09,138,00734
11-09-138-00734-800719,09,138,00734
11-09-139-00735-800720,09,139,00735
11-09-139-00735-800721,09,139,00735
11-09-139-00735-800722,09,139,00735
11-09-139-00735-800723,09,139,00735
11-09-139-00736-800724,09,139,00736
11-09-139-00736-800725,09,139,00736
11-09-139-00736-800726,09,139,00736
11-09-139-00737-800727,09,139,00737
11-09-140-00738-119671,09,140,00738
11-09-140-00738-119672,09,140,00738
11-09-140-00738-119673,09,140,00738
11-09-140-00738-119674,09,140,00738
11-09-140-00738-119675,09,140,00738
11-09-140-00738-119676,09,140,00738
11-09-140-00738-119677,09,140,00738
11-09-140-00738-119678,09,140,00738
11-09-140-00738-119679,09,140,00738
11-09-140-00738-800728,09,140,00738
11-09-140-00738-800729,09,140,00738
11-09-140-00738-800730,09,140,00738
11-09-140-00738-800731,09,140,00738
11-09-140-00738-800732,09,140,00738
11-09-140-00739-119758,09,140,00739
11-09-140-00739-119759,09,140,00739
11-09-140-00739-119760,09,140,00739
11-09-140-00739-119761,09,140,00739
11-09-140-00739-800733,09,140,00739
11-09-140-00739-800734,09,140,00739
11-09-140-00739-800735,09,140,00739
11-09-140-00740-800736,09,140,00740
11-09-140-00740-800737,09,140,00740
11-09-140-00740-800738,09,140,00740
11-09-140-00741-120113,09,140,00741
11-09-140-00741-800739,09,140,00741
11-09-141-00742-120224,09,141,00742
11-09-141-00742-120225,09,141,00742
11-09-141-00742-120226,09,141,00742
11-09-141-00742-120227,09,141,00742
11-09-141-00742-120228,09,141,00742
11-09-141-00742-800740,09,141,00742
11-09-141-00743-120347,09,141,00743
11-09-141-00743-120348,09,141,00743
11-09-141-00743-800741,09,141,00743
11-09-141-00743-800742,09,141,00743
11-09-141-00744-800743,09,141,00744
11-09-141-00744-800744,09,141,00744
11-09-141-00744-800745,09,141,00744
11-09-142-00745-800746,09,142,00745
11-09-142-00745-800747,09,142,00745
11-09-142-00746-120827,09,142,00746
11-09-142-00746-800748,09,142,00746
11-09-142-00746-800749,09,142,00746
11-09-142-00746-800750,09,142,00746
11-09-142-00747-800751,09,142,00747
11-09-142-00747-800752,09,142,00747
11-09-142-00747-800753,09,142,00747
11-09-142-00747-800754,09,142,00747
11-09-142-00748-800755,09,142,00748
11-09-142-00748-800756,09,142,00748
11-09-142-00749-800757,09,142,00749
11-09-142-00749-800758,09,142,00749
11-09-142-00750-800759,09,142,00750
11-09-142-00750-800760,09,142,00750
11-09-142-00750-800761,09,142,00750
11-09-142-00751-121690,09,142,00751
11-09-142-00751-121691,09,142,00751
11-09-142-00751-121692,09,142,00751
11-09-142-00751-800762,09,142,00751
11-09-143-00752-800763,09,143,00752
11-09-143-00752-800764,09,143,00752
11-09-143-00753-122031,09,143,00753
11-09-143-00754-122337,09,143,00754
11-09-143-00754-800765,09,143,00754
11-09-143-00754-800766,09,143,00754
11-09-143-00755-122709,09,143,00755
11-09-143-00755-122710,09,143,00755
11-09-143-00755-122711,09,143,00755
11-09-143-00755-122712,09,143,00755
11-09-143-00755-122713,09,143,00755
11-09-143-00755-122714,09,143,00755
11-09-143-00755-122715,09,143,00755
11-09-143-00755-122716,09,143,00755
11-09-143-00755-122717,09,143,00755
11-09-143-00755-122718,09,143,00755
11-09-143-00755-800767,09,143,00755
11-09-143-00755-800768,09,143,00755
11-09-143-00755-800769,09,143,00755
11-09-143-00755-800770,09,143,00755
11-09-143-00755-800771,09,143,00755
11-09-143-00755-800772,09,143,00755
11-09-143-00756-800773,09,143,00756
11-09-143-00756-800774,09,143,00756
11-09-144-00757-800775,09,144,00757
11-09-144-00758-800776,09,144,00758
11-09-144-00758-800777,09,144,00758
11-09-144-00758-800778,09,144,00758
11-09-144-00759-123440,09,144,00759
11-09-144-00759-123441,09,144,00759
11-09-144-00759-123442,09,144,00759
11-09-144-00759-800779,09,144,00759
11-09-144-00759-800780,09,144,00759
11-09-144-00759-800781,09,144,00759
11-09-144-00760-800782,09,144,00760
11-09-144-00760-800783,09,144,00760
11-09-145-00761-800784,09,145,00761
11-09-145-00761-800785,09,145,00761
11-09-145-00761-800786,09,145,00761
11-09-145-00761-800787,09,145,00761
11-09-145-00761-800788,09,145,00761
11-09-145-00762-800789,09,145,00762
11-09-145-00763-124214,09,145,00763
11-09-145-00763-800790,09,145,00763
11-09-145-00763-800791,09,145,00763
11-09-145-00763-800792,09,145,00763
11-09-145-00763-800793,09,145,00763
11-09-145-00764-124455,09,145,00764
11-09-145-00764-124456,09,145,00764
11-09-145-00764-124457,09,145,00764
11-09-145-00764-124458,09,145,00764
11-09-145-00764-124459,09,145,00764
11-09-145-00764-124460,09,145,00764
11-09-145-00764-124461,09,145,00764
11-09-145-00764-800794,09,145,00764
11-09-145-00764-800795,09,145,00764
11-09-145-00764-800796,09,145,00764
11-09-145-00764-800797,09,145,00764
11-09-145-00764-800798,09,145,00764
11-09-145-00764-800799,09,145,00764
11-09-145-00764-800800,09,145,00764
11-09-146-00765-124572,09,146,00765
11-09-146-00765-800801,09,146,00765
11-09-146-00766-124689,09,146,00766
