shrid2,pc91_state_id,pc91_district_id,pc91_town_id,pc91_land_area,pc91_pca_tot_p
11-24-472-03763-802468,07,09,107001,101.97996,24910.0
11-24-472-03765-510446,07,09,104000,5.66,8287.0
11-24-472-03766-802469,07,09,100000,8.82,51461.0
11-24-472-03767-802470,07,09,101000,20.43,20722.0
11-24-472-03768-802471,07,09,102000,22.4,15197.0
11-24-472-03769-802472,07,09,105000,13.47,42035.0
11-24-472-03771-510996,07,09,106000,7.94,5325.0
11-24-473-03773-802475,07,10,200001,17.23,82137.0
11-24-473-03773-802475,07,10,201000,13.76,10413.0
11-24-473-03774-802477,07,10,106000,26.9,23571.0
11-24-473-03775-802479,07,11,300000,56.75,123359.0
11-24-473-03776-802480,07,12,110000,26.99,31378.0
11-24-474-03777-511429,07,12,109000,60.34,10217.0
11-24-474-03779-802481,07,12,108000,8.78,50698.0
11-24-474-03780-802482,07,12,111000,40.42,25674.0
11-24-474-03781-802483,07,12,300200,5.59,11967.0
11-24-474-03781-802484,07,12,300101,1940.7109,2954526.0
11-24-474-03782-511686,07,12,103000,3.75,8183.0
11-24-474-03782-511687,07,12,100000,9.07,6878.0
11-24-474-03783-802486,07,12,112001,20.85,54352.0
11-24-474-03784-802487,07,12,104000,23.12,25391.0
11-24-474-03785-511845,07,12,106000,23.53,11786.0
11-24-474-03786-802488,07,12,107000,32.04,13493.0
11-24-474-03787-802489,07,12,105000,62.66,27781.0
11-24-475-03788-802490,07,03,104000,74.14,19576.0
11-24-475-03789-802491,07,03,105000,10.36,57961.0
11-24-475-03790-512108,07,03,106000,51.31,14098.0
11-24-475-03790-512159,07,03,107000,11.57,10034.0
11-24-475-03791-512189,07,03,108000,57.41,11127.0
11-24-475-03792-802493,07,03,300101,38.59,116371.0
11-24-475-03792-802494,07,03,300201,20.01,50095.0
11-24-475-03794-802495,07,03,103000,50.39,24770.0
11-24-475-03794-802496,07,03,102000,28.16,11635.0
11-24-475-03795-512426,07,03,101000,65.23,11772.0
11-24-475-03797-802497,07,03,100000,5.18,35284.0
11-24-476-03799-802499,07,02,310101,,120117.0
11-24-476-03800-512731,07,02,103000,34.38,7790.0
11-24-476-03801-802500,07,02,104000,4.53,36603.0
11-24-476-03802-512921,07,02,102000,16.12,7922.0
11-24-476-03803-802501,07,02,300200,15.6,42032.0
11-24-476-03803-802501,07,02,300101,,612458.0
11-24-476-03806-513104,07,02,106000,18.54,9459.0
11-24-476-03806-802503,07,02,105000,44.28,28088.0
11-24-476-03807-802504,07,02,107001,74.48,81611.0
11-24-476-03809-802506,07,02,101000,50.57,51801.0
11-24-476-03810-802507,07,02,108001,79.46,79479.0
11-24-476-03811-513446,07,02,100000,21.91,11309.0
11-24-476-03811-802508,07,02,109001,36.0,95297.0
11-24-477-03812-513486,07,01,106000,22.29,16326.0
11-24-477-03812-802509,07,01,107000,4.39,13778.0
11-24-477-03812-802510,07,01,105000,42.07,27824.0
11-24-477-03813-802511,07,01,111000,9.56,19363.0
11-24-477-03813-802512,07,01,110000,3.51,31794.0
11-24-477-03814-513671,07,01,108000,11.5,4891.0
11-24-477-03814-513672,07,01,101000,1.23,8195.0
11-24-477-03814-802513,07,01,100000,8.36,13594.0
11-24-477-03814-802516,07,01,300101,55.25,350544.0
11-24-477-03815-513704,07,01,112000,77.59,12087.0
11-24-477-03816-802517,07,01,113000,39.02,17058.0
11-24-477-03817-802518,07,01,114000,35.89,21026.0
11-24-477-03818-513913,07,01,102000,32.17,11542.0
11-24-477-03820-802520,07,01,104000,35.26,16715.0
11-24-477-03821-802521,07,01,103000,69.48,20615.0
11-24-478-03822-802522,07,06,320101,72.7982,134139.0
11-24-478-03822-802523,07,06,320200,17.76,26028.0
11-24-478-03823-802524,07,06,106000,43.81,19607.0
11-24-478-03824-802525,07,06,108000,36.21,17434.0
11-24-479-03825-802526,07,06,110000,30.39,15395.0
11-24-479-03825-802527,07,06,109000,27.66,23397.0
11-24-479-03826-514420,07,06,112000,18.45,9851.0
11-24-479-03826-802528,07,06,111000,35.64,16339.0
11-24-479-03827-514505,07,06,100000,13.21,11041.0
11-24-479-03827-514522,07,06,101000,4.99,4674.0
11-24-479-03827-802529,07,06,300101,377.42322,151207.0
11-24-479-03829-802530,07,06,113000,26.12,16884.0
11-24-479-03830-514687,07,06,102000,19.24,13142.0
11-24-479-03831-802531,07,06,105000,41.87,50172.0
11-24-479-03832-802532,07,06,116001,77.09,45084.0
11-24-479-03833-514850,07,06,104000,29.04,11042.0
11-24-479-03834-802534,07,06,103000,9.8,14376.0
11-24-479-03835-802535,07,06,310201,135.02206,96915.0
11-24-479-03835-802535,07,06,310101,32.41003,23263.0
11-24-479-03837-802537,07,05,105000,16.58,26643.0
11-24-479-03838-515359,07,06,115000,15.62,9120.0
11-24-479-03838-802538,07,06,114000,37.41,38729.0
11-24-480-03840-802539,07,05,108000,59.62,14541.0
11-24-480-03841-802540,07,05,109000,36.15,16558.0
11-24-480-03841-802541,07,05,110000,21.85,13946.0
11-24-480-03843-802542,07,05,111001,64.99,69366.0
11-24-480-03844-802543,07,05,107000,43.75,28389.0
11-24-480-03845-515697,07,05,100000,1.53,22467.0
11-24-480-03845-802544,07,05,101000,22.34,16193.0
11-24-480-03846-802545,07,04,115001,8.0,65785.0
11-24-480-03848-802546,07,05,104000,28.77,17553.0
11-24-480-03849-802547,07,05,102000,2.32,26571.0
11-24-481-03850-516016,07,04,112000,32.77,8316.0
11-24-481-03850-802548,07,04,111000,10.36,64603.0
11-24-481-03851-802549,07,04,113000,40.91,14280.0
11-24-481-03852-802550,07,04,110000,64.5,21955.0
11-24-481-03853-516225,07,04,108000,15.53,9091.0
11-24-481-03853-516226,07,04,109000,5.61,7510.0
11-24-481-03854-516284,07,04,100000,20.46,8187.0
11-24-481-03854-802551,07,04,300101,173.8189,405225.0
11-24-481-03855-516334,07,04,101000,11.94,9420.0
11-24-481-03856-516414,07,04,107000,8.43,5670.0
11-24-481-03856-802552,07,04,106000,32.38,34008.0
11-24-481-03857-802553,07,04,104000,27.65,19723.0
11-24-481-03858-802554,07,04,105000,12.95,41870.0
11-24-481-03859-802555,07,04,102000,14.38,17965.0
11-24-481-03860-516804,07,04,103000,6.56,7088.0
11-24-481-03860-802557,07,04,114001,7.07,64144.0
11-24-482-03862-802558,07,13,105000,14.34,14850.0
11-24-482-03863-802559,07,13,103000,20.2,30082.0
11-24-482-03864-802562,07,13,310101,137.03725,131104.0
11-24-482-03864-802563,07,13,310200,2.3,21560.0
11-24-482-03864-802564,07,13,310400,16.97,21132.0
11-24-482-03864-802565,07,13,310300,1.21,684.0
11-24-482-03865-802566,07,13,104000,2.28,48552.0
11-24-482-03866-517060,07,13,107000,12.79,8784.0
11-24-482-03866-802567,07,13,115001,80.77,89834.0
11-24-482-03867-802568,07,13,106000,24.89,46821.0
11-24-483-03869-802571,07,13,108000,19.21,41016.0
11-24-483-03870-517318,07,13,111000,12.62,6788.0
11-24-483-03871-802572,07,13,110000,21.64,29596.0
11-24-483-03872-802573,07,13,109000,16.68,14152.0
11-24-483-03873-802574,07,13,100000,13.15,26103.0
11-24-483-03874-802575,07,13,101000,21.62,21792.0
11-24-483-03876-517621,07,13,102000,11.55,12199.0
11-24-483-03876-802576,07,13,300101,94.94345,170217.0
11-24-483-03878-517720,07,13,113000,14.47,14902.0
11-24-483-03878-802580,07,13,112000,14.41,14039.0
11-24-483-03878-802581,07,13,114001,33.0901,20418.0
11-24-484-03881-802582,07,14,102000,17.15,13921.0
11-24-484-03882-802583,07,14,101000,12.77,27962.0
11-24-484-03885-802585,07,14,300101,20.16,100662.0
11-24-484-03886-802586,07,14,104001,7.45,21275.0
11-24-484-03888-518889,07,14,100000,19.61,5133.0
11-24-484-03888-802588,07,14,105001,80.597466,30347.0
11-24-485-03893-519476,07,14,201000,2.74,18367.0
11-24-485-03893-802590,07,14,200001,48.51069,78265.0
11-24-485-03895-802591,07,14,103000,10.25,17608.0
11-24-486-03898-519906,07,15,101000,2.06,2394.0
11-24-486-03898-519907,07,15,102000,6.92,9007.0
11-24-486-03898-519908,07,15,300700,0.96,8055.0
11-24-486-03898-519909,07,15,300400,1.91,10920.0
11-24-486-03898-519910,07,15,300200,6.95,8412.0
11-24-486-03898-519912,07,15,300600,6.1,13986.0
11-24-486-03898-802594,07,15,300300,4.05,9217.0
11-24-486-03898-802595,07,15,100000,3.21,4314.0
11-24-486-03898-802596,07,15,300500,8.74,14636.0
11-24-486-03898-802596,07,15,300101,2605.5444,1061598.0
11-24-486-03899-802598,07,15,104000,15.06,11182.0
11-24-486-03900-520236,07,15,108000,4.41,6466.0
11-24-486-03901-802599,07,15,109000,4.01,19006.0
11-24-486-03902-520513,07,15,110000,2.04,6598.0
11-24-486-03904-520811,07,15,106000,1.63,9246.0
11-24-486-03904-520812,07,15,107000,14.47,6236.0
11-24-486-03904-520919,07,15,113001,3.05,15269.0
11-24-486-03905-802600,07,15,105000,23.82,50641.0
11-24-486-03906-802601,07,15,112001,7.03,33823.0
11-24-486-03907-802602,07,15,103000,15.71,18432.0
11-24-486-03908-521250,07,15,111000,16.2,8626.0
11-24-487-03910-521555,07,16,106000,6.28,11097.0
11-24-487-03910-802603,07,16,105000,4.45,33113.0
11-24-488-03913-802604,07,16,103000,38.7,31561.0
11-24-488-03914-802605,07,16,104000,18.5,14348.0
11-24-488-03916-522158,07,16,100000,4.11,8962.0
11-24-488-03916-802606,07,16,101000,1.33,3029.0
11-24-488-03916-802607,07,16,300101,17.38,139029.0
11-24-488-03918-802608,07,16,200001,25.45639,71888.0
11-24-488-03918-802609,07,16,201000,8.25,6212.0
11-24-488-03919-522394,07,16,102000,16.23,9589.0
11-24-489-03921-522842,07,19,101000,2.3,4947.0
11-24-489-03921-522843,07,19,100000,4.04,10964.0
11-24-490-03922-802614,07,18,300400,0.34,4438.0
11-24-490-03922-802614,07,18,300101,26.560001,144249.0
11-24-490-03923-522985,07,18,111000,3.44,8129.0
11-24-490-03923-802615,07,18,300300,3.68,29303.0
11-24-490-03924-523016,07,18,110000,3.17,6743.0
11-24-490-03924-523041,07,18,109000,3.03,7626.0
11-24-490-03924-802616,07,18,108000,4.38,14569.0
11-24-490-03924-802617,07,18,115001,19.34,51039.0
11-24-490-03925-523131,07,18,114001,1.09,18069.0
11-24-490-03926-523226,07,18,112000,5.88,9725.0
11-24-491-03927-523315,07,18,310500,2.85,5534.0
11-24-491-03927-523317,07,18,102000,6.22,8841.0
11-24-491-03927-523318,07,18,101000,4.49,5941.0
11-24-491-03927-802618,07,18,310101,92.50921,70314.0
11-24-491-03927-802619,07,18,100000,0.5,509.0
11-24-491-03928-802620,07,18,113000,15.51,16588.0
11-24-491-03929-802621,07,18,103000,13.1,19863.0
11-24-491-03929-802622,07,18,104000,7.67,31533.0
11-24-491-03929-802623,07,18,105000,9.45,14478.0
11-24-491-03931-802625,07,18,106000,10.93,13508.0
11-24-491-03931-802626,07,18,107000,2.69,1973.0
11-24-492-03932-523737,07,17,101000,15.01,10780.0
11-24-492-03932-523789,07,17,102000,7.02,8361.0
11-24-492-03933-523880,07,17,111001,34.3,25434.0
11-24-492-03936-524104,07,17,103000,11.07,11720.0
11-24-492-03937-802629,07,17,300101,,1505872.0
11-24-492-03939-524262,07,17,110000,3.36,6664.0
11-24-492-03940-524271,07,17,109000,2.71,10495.0
11-24-492-03940-802634,07,17,108000,6.47,38377.0
11-24-492-03941-524358,07,17,300200,42.0,13078.0
11-24-493-03944-524716,07,17,106000,9.37,17457.0
11-24-493-03944-802635,07,17,105000,5.69,16009.0
11-24-493-03945-802636,07,17,107000,7.92,30908.0
11-25-494-03947-802637,30,02,100000,17.76,20638.0
11-25-495-03948-802638,30,01,100000,5.6,26905.0
11-26-496-03949-802639,29,01,100000,0.78,11725.0
11-27-497-03950-525193,14,07,103000,4.68,7711.0
11-27-497-03952-802640,14,07,102000,2.16,21700.0
11-27-497-03953-802641,14,07,104000,2.04,31890.0
11-27-497-03954-802642,14,07,101000,31.41,78378.0
11-27-497-03955-802643,14,07,100000,14.5,23958.0
11-27-498-03956-802644,14,07,105000,2.95,44246.0
11-27-498-03957-802645,14,07,106000,2.36,33641.0
11-27-498-03959-802646,14,07,300000,46.46,278317.0
11-27-499-03960-802647,14,08,100000,6.48,49234.0
11-27-499-03961-802648,14,08,101000,3.13,28741.0
11-27-499-03961-802649,14,08,102000,4.25,21322.0
11-27-499-03962-802650,14,08,104000,2.07,17674.0
11-27-499-03962-802651,14,08,103000,2.23,23920.0
11-27-499-03965-527119,14,08,107000,3.42,4531.0
11-27-499-03965-527148,14,08,106000,3.77,8714.0
11-27-499-03965-527149,14,08,300200,11.42,14656.0
11-27-499-03965-527150,14,08,105000,23.3,33644.0
11-27-499-03965-802652,14,08,300100,13.38,145143.0
11-27-499-03966-802653,14,08,310000,62.29,242193.0
11-27-499-03967-802654,14,08,112000,3.28,27730.0
11-27-499-03968-802655,14,08,111000,5.88,32972.0
11-27-499-03969-802656,14,08,113000,9.71,76442.0
11-27-499-03970-802657,14,08,110000,4.22,29191.0
11-27-499-03972-802659,14,08,109000,18.59,77420.0
11-27-499-03973-802660,14,08,108000,5.04,41142.0
11-27-500-03975-802662,14,22,103000,3.35,22344.0
11-27-500-03977-802663,14,22,104000,6.05,42492.0
11-27-500-03978-802664,14,22,102000,3.44,31835.0
11-27-500-03979-802665,14,22,101000,5.12,51311.0
11-27-500-03981-802666,14,22,105000,13.36,73692.0
11-27-500-03982-802667,14,22,107000,5.52,29546.0
11-27-500-03983-802668,14,22,106000,7.9,37862.0
11-27-500-03984-802669,14,22,100000,10.89,52767.0
11-27-500-03985-802670,14,22,110000,7.0,18893.0
11-27-500-03986-802671,14,22,109000,2.23,11591.0
11-27-500-03987-802672,14,22,108000,0.66,16002.0
11-27-501-03988-802673,14,23,108000,1.1,13848.0
11-27-501-03989-802674,14,23,100000,14.34,65681.0
11-27-501-03990-802675,14,23,107000,4.24,32276.0
11-27-501-03991-802676,14,23,300000,23.44,328034.0
11-27-501-03992-802677,14,23,101000,5.5,34014.0
11-27-501-03993-802678,14,23,106000,1.26,17398.0
11-27-502-03996-802679,14,23,103000,4.33,23736.0
11-27-502-03997-802680,14,23,102000,7.51,48866.0
11-27-502-03999-802681,14,23,104000,47.8,49140.0
11-27-502-04000-802682,14,23,105000,41.36,21338.0
11-27-503-04002-802683,14,24,107000,3.94,3081.0
11-27-503-04003-802684,14,24,106000,2.86,41674.0
11-27-503-04004-802685,14,24,108000,16.54,96229.0
11-27-503-04005-802686,14,24,109000,1.98,14730.0
11-27-503-04006-802687,14,24,100000,5.93,28571.0
11-27-503-04007-802688,14,24,101000,1.29,26863.0
11-27-503-04007-802689,14,24,102000,1.92,19278.0
11-27-503-04009-802690,14,24,300000,121.65,421576.0
11-27-503-04011-802691,14,24,105000,3.5,30596.0
11-27-503-04013-802692,14,24,104000,2.56,14203.0
11-27-503-04014-802693,14,24,103000,3.11,20328.0
11-27-504-04017-802694,14,26,104000,6.78,36928.0
11-27-504-04018-802695,14,26,100000,7.05,11476.0
11-27-504-04019-802696,14,26,300000,7.77,102985.0
11-27-504-04020-802697,14,26,102000,2.67,39679.0
11-27-504-04020-802698,14,26,103000,1.41,13734.0
11-27-504-04021-802699,14,26,101000,12.77,78715.0
11-27-505-04023-802700,14,27,112000,1.67,7854.0
11-27-505-04023-802701,14,27,111000,3.96,19423.0
11-27-505-04024-802702,14,27,110000,10.36,27332.0
11-27-505-04025-802703,14,27,113000,14.67,12451.0
11-27-505-04025-802704,14,27,114000,1.52,6793.0
11-27-505-04026-535333,14,27,103000,5.12,11230.0
11-27-505-04026-535334,14,27,104000,5.12,9682.0
11-27-505-04026-535336,14,27,102000,3.3,17268.0
11-27-505-04026-802705,14,27,100000,3.8,19768.0
11-27-505-04026-802706,14,27,101000,3.09,14278.0
11-27-505-04027-535451,14,27,310400,12.07,17612.0
11-27-505-04027-535452,14,27,310300,5.02,18693.0
11-27-505-04027-535453,14,27,115000,7.38,4763.0
11-27-505-04028-802707,14,27,105000,3.53,20072.0
11-27-505-04030-535809,14,27,107000,3.48,17145.0
11-27-505-04030-535810,14,27,108000,9.15,2462.0
11-27-505-04030-802708,14,27,310100,4.27,78612.0
11-27-505-04030-802709,14,27,310200,15.1,12234.0
11-27-505-04031-535970,14,27,300300,7.26,21878.0
11-27-505-04032-802710,14,27,300100,217.17,1624752.0
11-27-505-04033-536124,14,27,300200,4.38,17376.0
11-27-505-04034-802711,14,27,109000,12.54,43578.0
11-27-506-04037-536693,14,28,104000,5.51,3322.0
11-27-506-04037-536793,14,28,103000,6.73,4168.0
11-27-506-04037-802712,14,28,102000,7.37,38519.0
11-27-506-04038-536901,14,28,101000,4.36,7911.0
11-27-506-04039-802713,14,28,100000,16.84,71813.0
11-27-506-04042-802714,14,28,106000,8.53,20182.0
11-27-507-04044-802715,14,28,105000,15.63,20509.0
11-27-507-04046-802716,14,28,300000,18.11,109470.0
11-27-508-04052-802717,14,30,101000,26.68,19794.0
11-27-508-04057-802718,14,30,100000,29.28,29565.0
11-27-508-04062-539850,14,30,102000,3.49,8224.0
11-27-508-04062-539998,14,30,103000,9.54,10982.0
11-27-509-04064-802719,14,29,104000,7.92,43721.0
11-27-509-04067-802720,14,29,108000,21.91,26631.0
11-27-509-04070-541242,14,29,103000,2.0,13242.0
11-27-509-04070-802721,14,29,102000,3.39,19184.0
11-27-509-04071-541339,14,29,100000,12.94,25002.0
11-27-509-04071-541340,14,29,101000,3.51,7127.0
11-27-509-04071-802722,14,29,300000,56.28,226105.0
11-27-509-04072-802723,14,29,105000,23.15,18008.0
11-27-509-04074-541550,14,29,200200,3.83,8925.0
11-27-509-04074-802724,14,29,200100,16.51,83511.0
11-27-509-04077-541855,14,29,107000,7.89,6398.0
11-27-509-04077-802725,14,29,106000,2.93,18969.0
11-27-510-04082-542504,14,25,300200,3.3,13238.0
11-27-510-04082-802727,14,25,300100,10.17,108578.0
11-27-510-04083-802728,14,25,107000,2.16,23902.0
11-27-510-04084-802729,14,25,106000,11.35,33052.0
11-27-510-04085-802730,14,25,105000,7.62,55931.0
11-27-510-04086-802731,14,25,104000,1.75,30750.0
11-27-510-04089-802732,14,25,103000,10.88,15785.0
11-27-510-04090-802733,14,25,102000,3.99,22813.0
11-27-510-04094-544100,14,25,101000,6.58,10890.0
11-27-510-04094-802734,14,25,100000,9.01,41992.0
11-27-511-04096-802735,14,19,102000,13.74,21917.0
11-27-511-04098-802736,14,19,101000,2.59,16473.0
11-27-511-04100-802737,14,19,300100,20.62,275083.0
11-27-511-04101-802738,14,19,100000,18.22,13956.0
11-27-511-04103-544924,14,19,300200,23.31,34233.0
11-27-511-04103-802740,14,19,103000,3.47,8335.0
11-27-511-04104-802741,14,19,104000,12.75,24041.0
11-27-511-04105-802742,14,19,105000,1.26,13148.0
11-27-511-04105-802743,14,19,106000,19.61,10392.0
11-27-511-04107-802744,14,19,110000,26.96,15065.0
11-27-511-04108-802745,14,19,109000,10.5,16639.0
11-27-511-04109-802746,14,19,108000,33.1,19646.0
11-27-511-04110-802747,14,19,107000,7.41,37212.0
11-27-512-04112-802748,14,17,102000,16.9,54457.0
11-27-512-04114-802749,14,17,103000,6.48,15764.0
11-27-512-04115-802750,14,17,104000,11.94,42338.0
11-27-513-04116-802751,14,17,107000,4.6,32388.0
11-27-513-04117-802752,14,17,101000,25.82,28275.0
11-27-513-04118-802753,14,17,300000,57.6,190255.0
11-27-513-04119-802754,14,17,108000,8.44,25468.0
11-27-513-04120-802755,14,17,109000,1.54,20466.0
11-27-513-04121-802756,14,17,106000,2.82,10701.0
11-27-513-04122-802757,14,17,105000,45.51,27651.0
11-27-513-04124-802758,14,17,100000,1.91,28836.0
11-27-514-04125-802759,14,16,100000,1.82,13918.0
11-27-514-04127-802760,14,16,300000,81.64,174985.0
11-27-514-04129-802761,14,16,102000,11.96,18007.0
11-27-514-04131-802762,14,16,101000,6.49,23818.0
11-27-515-04133-802763,14,15,101000,1.73,19879.0
11-27-515-04135-802764,14,15,105000,34.92,28888.0
11-27-515-04137-802765,14,15,300100,138.5,573272.0
11-27-515-04137-802766,14,15,300200,9.62,19437.0
11-27-515-04138-802767,14,15,100000,5.12,9192.0
11-27-515-04139-802768,14,15,104000,10.52,29604.0
11-27-515-04140-802769,14,15,103000,22.27,17153.0
11-27-515-04141-802770,14,15,102000,5.08,27718.0
11-27-516-04145-802771,14,06,101000,15.95,27666.0
11-27-516-04146-550218,14,06,102000,13.64,12553.0
11-27-516-04146-802772,14,06,310000,12.95,342595.0
11-27-516-04147-802773,14,06,105000,3.89,20434.0
11-27-516-04147-802774,14,06,104000,28.7,61312.0
11-27-516-04148-550516,14,06,103000,36.93,14958.0
11-27-516-04151-802775,14,06,100000,1.89,7883.0
11-27-516-04152-551021,14,06,300400,9.15,12007.0
11-27-516-04152-802776,14,06,300100,259.1,656925.0
11-27-516-04152-802777,14,06,300200,53.03,44331.0
11-27-516-04152-802778,14,06,300300,0.66,12078.0
11-27-516-04153-551139,14,06,111000,7.84,15717.0
11-27-516-04153-802779,14,06,110000,10.36,22868.0
11-27-516-04154-802780,14,06,109000,3.73,25864.0
11-27-516-04155-551404,14,06,107000,41.37,47538.0
11-27-516-04155-551405,14,06,108000,6.28,9806.0
11-27-516-04156-802781,14,06,106000,12.79,34550.0
11-27-517-04158-802782,14,02,106000,20.74,33599.0
11-27-517-04160-802783,14,02,107000,3.52,9325.0
11-27-517-04162-552182,14,02,108000,10.83,11418.0
11-27-517-04163-552327,14,02,200200,4.38,10032.0
11-27-517-04163-552327,14,02,200400,1.22,25080.0
11-27-517-04163-552393,14,02,104000,10.41,4462.0
11-27-517-04163-552396,14,02,105000,2.83,11021.0
11-27-517-04163-802784,14,02,103000,5.23,14700.0
11-27-517-04164-802785,14,02,101000,8.1,67732.0
11-27-517-04164-802785,14,02,100000,19.52,57600.0
11-27-517-04164-802785,14,02,102000,5.88,6696.0
11-27-517-04164-802785,14,02,200100,6.71,39781.0
11-27-517-04164-802785,14,02,200300,4.88,8841.0
11-27-517-04165-802786,14,02,510400,79.4,175605.0
11-27-517-04165-802787,14,02,510100,143.76,803389.0
11-27-517-04165-802788,14,02,510500,104.13,307724.0
11-27-517-04166-552677,14,02,300200,1.8,13144.0
11-27-517-04166-552687,14,02,109000,5.55,9197.0
11-27-517-04166-802789,14,02,300100,26.41,379070.0
11-27-517-04167-552914,14,02,110000,6.41,9207.0
11-27-517-04168-802790,14,02,510200,225.26,1014557.0
11-27-517-04169-802791,14,02,510300,22.0,369077.0
11-27-517-04171-553290,14,02,111000,8.28,11950.0
11-27-518-99999-802794,14,01,500100,603.0,9925891.0
11-27-520-04172-553350,14,03,103000,3.13,6403.0
11-27-520-04172-802795,14,03,102000,2.29,17775.0
11-27-520-04173-553512,14,03,105000,5.23,7462.0
11-27-520-04173-553514,14,03,118000,41.86,42732.0
11-27-520-04173-802796,14,03,104000,12.15,58986.0
11-27-520-04174-553695,14,03,107000,12.86,11578.0
11-27-520-04174-802797,14,03,106000,7.24,4708.0
11-27-520-04174-802798,14,03,108000,0.96,7670.0
