shrid2,pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_town_id,pc01_land_area,pc01_pca_tot_p
11-04-055-00277-800286,04,01,0001,40101000,79.34,808515.0
11-05-056-00280-800287,05,01,0002,40101000,5.0,6095.0
11-05-056-00283-800288,05,01,0004,40102000,12.02,16218.0
11-05-056-00283-800289,05,01,0004,40103000,8.0,605.0
11-05-057-00284-800290,05,02,0001,40201000,2.01,1682.0
11-05-057-00284-800291,05,02,0001,40202000,11.49,13204.0
11-05-057-00285-800292,05,02,0002,40203000,15.02,19833.0
11-05-057-00285-800293,05,02,0002,40204000,2.75,1704.0
11-05-057-00287-800294,05,02,0004,40205000,15.0,7303.0
11-05-057-00287-800295,05,02,0004,40206000,25.0,6977.0
11-05-058-00290-800296,05,03,0001,40301000,2.75,482.0
11-05-058-00291-800297,05,03,0002,40302000,1.0,2250.0
11-05-059-00294-800298,05,04,0002,40403000,1.56,1040.0
11-05-059-00294-800299,05,06,0002,40604000,1.0,594.0
11-05-059-00294-800299,05,04,0002,40404000,8.75,2175.0
11-05-059-00297-800300,05,04,0004,40401000,37.05,25423.0
11-05-059-00297-800301,05,04,0004,40402000,4.0,6580.0
11-05-059-00299-044604,05,04,0005,40406000,1.64,11444.0
11-05-059-00299-800302,05,04,0005,40405000,10.36,5304.0
11-05-059-00299-800303,05,04,0005,40407000,1.81,7880.0
11-05-060-00300-800304,05,05,0001,40501000,15.98,3496.0
11-05-060-00303-800305,05,05,0002,40502000,9.0,12486.0
11-05-060-00303-800306,05,05,0002,40503000,8.8,9243.0
11-05-060-00304-045267,05,05,0003,40510000,14.59,24921.0
11-05-060-00304-800307,05,05,0003,40504000,64.75,26075.0
11-05-060-00304-800308,05,05,0003,40505000,3.0,3254.0
11-05-060-00304-800309,05,05,0003,40506000,52.0,426674.0
11-05-060-00304-800310,05,05,0003,40507000,23.91,53675.0
11-05-060-00304-800311,05,05,0003,40509000,7.07,19569.0
11-05-060-00304-800312,05,05,0003,40511000,8.0,8043.0
11-05-060-00305-045363,05,05,0004,40514000,3.69,7077.0
11-05-060-00305-800313,05,05,0004,40512000,10.0,66189.0
11-05-060-00305-800314,05,05,0004,40513000,3.6,12616.0
11-05-061-00306-800315,05,06,0001,40601000,9.0,19658.0
11-05-061-00307-800316,05,06,0002,40602000,42.0,24743.0
11-05-061-00310-800317,05,06,0005,40603000,6.88,7902.0
11-05-061-00313-048598,05,06,0006,40607000,5.69,9033.0
11-05-061-00313-800318,05,06,0006,40605000,2.0,2998.0
11-05-061-00313-800319,05,06,0006,40606000,2.59,24947.0
11-05-062-00316-800320,05,07,0002,40702000,15.19,6324.0
11-05-062-00317-800321,05,07,0003,40703000,4.0,4806.0
11-05-062-00320-800322,05,07,0005,40704000,9.0,44964.0
11-05-063-00323-800323,05,08,0002,40801000,5.5,7803.0
11-05-064-00328-800324,05,09,0002,40902000,21.75,19055.0
11-05-064-00329-800325,05,09,0002,40901000,2.87,3092.0
11-05-064-00330-800326,05,09,0003,40903000,0.67,2204.0
11-05-064-00330-800327,05,09,0003,40904000,7.36,30154.0
11-05-065-00334-800328,05,10,0001,41002000,5.0,3959.0
11-05-065-00336-800329,05,10,0001,41001000,5.0,5829.0
11-05-065-00337-054471,05,10,0001,41004000,2.34,8179.0
11-05-065-00337-800330,05,10,0001,41003000,1.2,15811.0
11-05-066-00340-800331,05,11,0002,41102000,11.73,38630.0
11-05-066-00340-800332,05,11,0002,41103000,2.59,1281.0
11-05-066-00340-800333,05,11,0002,41104000,21.16,5512.0
11-05-066-00340-800334,05,11,0002,41105000,3.95,5874.0
11-05-066-00342-800335,05,11,0004,41107000,10.61,158896.0
11-05-066-00343-800336,05,11,0004,41101000,2.42,46205.0
11-05-066-00344-800337,05,11,0004,41106000,1.16,6128.0
11-05-066-00345-800338,05,11,0004,41108000,4.25,6524.0
11-05-067-00346-055697,05,12,0001,41204000,4.06,4200.0
11-05-067-00346-800339,05,12,0001,41203000,5.46,92967.0
11-05-067-00346-800340,05,12,0001,41205000,0.27,8858.0
11-05-067-00347-800341,05,12,0001,41201000,5.0,6103.0
11-05-067-00347-800342,05,12,0001,41202000,4.02,38937.0
11-05-067-00348-800343,05,12,0001,41206000,4.0,7714.0
11-05-067-00348-800344,05,12,0001,41207000,2.4,21792.0
11-05-067-00348-800345,05,12,0001,41208000,4.5,7782.0
11-05-067-00349-056015,05,12,0002,41212000,28.0,22947.0
11-05-067-00349-056016,05,12,0002,41213000,4.76,8896.0
11-05-067-00349-800346,05,12,0002,41211000,12.43,88676.0
11-05-067-00349-800347,05,12,0002,41214000,4.02,30503.0
11-05-067-00350-800348,05,12,0002,41209000,3.4,13645.0
11-05-067-00350-800349,05,12,0002,41210000,5.0,8856.0
11-05-067-00351-800350,05,12,0003,41215000,1.8,4776.0
11-05-067-00351-800351,05,12,0003,41216000,2.0,22027.0
11-05-067-00352-800352,05,12,0004,41217000,8.4,14335.0
11-05-068-00353-056638,05,13,0001,41303000,4.41,15288.0
11-05-068-00353-056639,05,13,0001,41304000,2.71,8696.0
11-05-068-00353-800353,05,13,0001,41301000,8.11,97516.0
11-05-068-00353-800354,05,13,0001,41302000,9.3,17762.0
11-05-068-00353-800355,05,13,0001,41305000,3.0,9384.0
11-05-068-00353-800356,05,13,0001,41306000,1.32,42584.0
11-05-068-00353-800357,05,13,0001,41307000,0.82,16036.0
11-05-068-00354-800358,05,13,0002,41308000,26.94,43258.0
11-05-068-00354-800359,05,13,0002,41309000,15.07,177509.0
11-05-068-00355-800360,05,13,0003,41310000,5.0,18242.0
11-06-069-00356-800361,06,01,0001,40101000,3.39,30830.0
11-06-069-00356-800362,06,01,0001,40102000,10.53,29609.0
11-06-069-00357-057170,06,01,0002,40104000,6.63,7031.0
11-06-069-00357-800363,06,01,0002,40103000,25.5,140925.0
11-06-070-00358-800364,06,02,0001,40201000,7.93,18210.0
11-06-070-00359-057509,06,02,0002,40205000,2.21,21644.0
11-06-070-00359-057512,06,02,0002,40206000,2.36,9579.0
11-06-070-00359-800365,06,02,0002,40202000,16.94,139279.0
11-06-070-00359-800366,06,02,0002,40204000,33.36,61748.0
11-06-070-00359-800367,06,02,0002,40203000,6.33,106568.0
11-06-071-00361-057958,06,03,0001,40303000,7.16,8516.0
11-06-071-00361-057959,06,03,0001,40310000,1.94,9830.0
11-06-071-00361-057960,06,03,0001,40309000,2.42,14952.0
11-06-071-00361-057961,06,03,0001,40308000,2.88,15754.0
11-06-071-00361-057962,06,03,0001,40305000,1.35,8740.0
11-06-071-00361-057964,06,03,0001,40304000,2.59,11737.0
11-06-071-00361-800368,06,03,0001,40307000,24.8,101290.0
11-06-071-00361-800369,06,03,0001,40306000,16.32,189696.0
11-06-071-00362-058145,06,03,0001,40301000,6.75,13176.0
11-06-071-00362-058146,06,03,0001,40302000,8.51,9621.0
11-06-071-00363-058298,06,03,0002,40311000,10.54,9710.0
11-06-072-00364-800370,06,04,0001,40401000,16.0,37289.0
11-06-072-00365-800371,06,04,0002,40402000,7.5,33564.0
11-06-072-00366-800372,06,04,0003,40403000,35.7,122319.0
11-06-072-00366-800372,06,04,0003,00000000,0.0,122319.0
11-06-072-00366-800373,06,04,0003,40404000,2.0,22339.0
11-06-073-00367-800374,06,05,0001,40501000,30.72,32128.0
11-06-073-00368-800375,06,05,0002,40502000,43.75,117285.0
11-06-073-00368-800376,06,05,0002,40503000,6.5,17051.0
11-06-073-00369-800377,06,05,0002,40504000,3.89,17018.0
11-06-074-00370-800378,06,06,0001,40601000,4.69,16405.0
11-06-074-00370-800379,06,06,0001,40602000,6.25,22201.0
11-06-074-00371-800380,06,06,0002,40603000,0.95,14511.0
11-06-074-00372-059310,06,06,0003,40605000,6.17,10610.0
11-06-074-00372-800381,06,06,0003,40604000,25.1,221236.0
11-06-074-00373-800383,06,06,0004,40606000,3.95,22707.0
11-06-074-00374-800384,06,06,0005,40607000,12.98,30172.0
11-06-075-00375-059499,06,07,0001,40705000,4.92,8066.0
11-06-075-00375-059500,06,07,0001,40702000,7.88,31279.0
11-06-075-00375-059501,06,07,0001,40703000,6.54,35155.0
11-06-075-00375-059503,06,07,0001,40704000,5.1,18815.0
11-06-075-00375-800385,06,07,0001,40701000,24.29,268899.0
11-06-075-00377-800386,06,07,0003,40706000,4.48,29866.0
11-06-076-00378-800387,06,08,0001,40801000,6.57,48532.0
11-06-076-00379-800388,06,08,0002,40802000,9.06,29006.0
11-06-076-00380-800389,06,08,0003,40803000,47.75,225074.0
11-06-076-00381-800390,06,08,0004,40804000,1.63,18763.0
11-06-077-00382-800391,06,09,0001,40901000,6.0,50435.0
11-06-077-00382-800392,06,09,0001,40902000,0.57,14111.0
11-06-077-00383-800393,06,09,0002,40903000,15.3,135855.0
11-06-077-00384-800394,06,09,0003,40904000,1.22,13635.0
11-06-077-00385-800395,06,09,0004,40905000,9.48,27541.0
11-06-078-00386-800396,06,10,0001,41001000,4.0,23826.0
11-06-078-00387-060411,06,10,0002,41002000,1.42,6895.0
11-06-078-00387-800397,06,10,0002,41003000,13.76,51519.0
11-06-078-00388-800398,06,10,0003,41004000,10.36,59917.0
11-06-079-00389-800399,06,11,0001,41101000,22.33,53811.0
11-06-079-00390-800400,06,11,0002,41102000,40.22,25163.0
11-06-079-00390-800401,06,11,0002,41103000,26.43,160735.0
11-06-079-00391-800402,06,11,0003,41104000,10.63,20961.0
11-06-079-00392-800403,06,11,0004,41105000,2.72,32795.0
11-06-080-00394-061014,06,12,0002,41201000,1.86,10937.0
11-06-080-00394-800404,06,12,0002,41202000,1.5,33132.0
11-06-080-00394-800405,06,12,0002,41203000,49.43,263186.0
11-06-080-00395-800406,06,12,0003,41204000,0.28,15116.0
11-06-080-00396-800407,06,12,0004,41205000,10.05,75747.0
11-06-081-00397-800408,06,13,0001,41301000,6.0,17424.0
11-06-081-00398-800409,06,13,0002,41302000,27.64,169531.0
11-06-081-00399-061274,06,13,0003,41303000,4.91,11272.0
11-06-081-00400-800410,06,13,0004,41304000,4.88,15850.0
11-06-081-00401-800411,06,13,0005,41305000,2.59,11421.0
11-06-081-00402-800412,06,13,0006,41306000,5.42,44895.0
11-06-082-00404-800413,06,14,0001,41401000,3.35,18174.0
11-06-082-00405-800414,06,14,0002,41403000,29.58,294577.0
11-06-082-00405-800415,06,14,0002,41402000,5.7,16853.0
11-06-083-00407-800417,06,15,0001,41501000,2.59,16162.0
11-06-083-00408-061808,06,15,0002,41502000,8.73,8008.0
11-06-083-00408-800418,06,15,0002,41503000,28.81,126746.0
11-06-083-00409-800419,06,15,0003,41505000,6.0,39002.0
11-06-084-00411-800420,06,16,0001,41601000,2.36,10195.0
11-06-084-00411-800421,06,16,0001,41602000,10.6,24323.0
11-06-084-00412-062334,06,16,0002,41605000,5.7,7368.0
11-06-084-00412-800422,06,16,0002,41603000,1.65,5673.0
11-06-084-00412-800423,06,16,0002,41604000,9.67,62077.0
11-06-085-00414-800424,06,17,0002,41701000,11.49,18892.0
11-06-085-00414-800425,06,17,0002,41702000,11.78,100684.0
11-06-085-00415-800426,06,17,0003,41704000,0.36,12144.0
11-06-086-00416-800427,06,18,0001,41801000,16.27,17081.0
11-06-086-00416-800428,06,18,0001,41802000,13.51,16085.0
11-06-086-00417-800429,06,18,0002,41804000,5.75,10626.0
11-06-086-00417-800429,06,18,0002,41805000,29.3,201322.0
11-06-086-00417-800429,06,18,0002,41807000,4.78,10388.0
11-06-086-00417-800429,06,18,0002,41806000,7.56,17110.0
11-06-086-00418-800430,06,18,0002,41803000,3.28,9521.0
11-06-086-00420-800431,06,18,0003,41808000,9.7,27570.0
11-06-087-00421-800432,06,18,0004,41809000,4.52,17328.0
11-06-087-00422-800433,06,18,0005,41810000,0.3,11039.0
11-06-087-00423-800434,06,18,0006,41811000,8.86,17755.0
11-06-087-00424-800435,06,18,0007,41812000,3.5,13179.0
11-06-088-00425-063498,06,19,0001,41901000,9.92,6369.0
11-06-088-00425-800436,06,19,0001,41902000,198.75,1055938.0
11-06-089-00427-800437,06,19,0003,41903000,8.3,100722.0
11-06-089-00428-800438,06,19,0004,41904000,1.99,10916.0
11-06-089-00429-800439,06,19,0005,41905000,0.93,9090.0
11-06-089-00429-800440,06,19,0005,41906000,2.25,38309.0
11-07-090-00431-800441,07,06,0003,40601000,,1136.0
11-07-090-00431-800441,07,09,0002,40903000,,714784.0
11-07-090-00431-800441,07,01,0001,40107000,16.97,23094.0
11-07-090-00431-800441,07,01,0002,40118000,6.97,50596.0
11-07-090-00431-800441,07,07,0002,40703000,,968505.0
11-07-090-00431-800441,07,08,0003,40849000,3.42,21617.0
11-07-090-00431-800441,07,03,0001,40332000,1.8,48043.0
11-07-090-00431-800441,07,08,0003,40848000,2.98,11061.0
11-07-090-00431-800441,07,08,0001,40845000,2.76,38581.0
11-07-090-00431-800441,07,01,0002,40117000,1.9,22839.0
11-07-090-00431-800441,07,06,0002,40603000,,195556.0
11-07-090-00431-800441,07,08,0003,40803000,,334821.0
11-07-090-00431-800441,07,06,0003,40603000,,307191.0
11-07-090-00431-800441,07,04,0003,40436000,1.49,34412.0
11-07-090-00431-800441,07,01,0001,40105000,2.59,3766.0
11-07-090-00431-800441,07,04,0001,40403000,,362275.0
11-07-090-00431-800441,07,03,0001,40329000,0.94,45087.0
11-07-090-00431-800441,07,09,0002,40961000,15.52,15888.0
11-07-090-00431-800441,07,09,0002,40960000,11.95,5003.0
11-07-090-00431-800441,07,01,0001,40114000,4.27,15043.0
11-07-090-00431-800441,07,06,0002,40601000,,2254.0
11-07-090-00431-800441,07,08,0003,40802000,,9226.0
11-07-090-00431-800441,07,02,0003,40203000,,122102.0
11-07-090-00431-800441,07,01,0002,40121000,4.74,154633.0
11-07-090-00431-800441,07,09,0001,40901000,,43791.0
11-07-090-00431-800441,07,08,0002,40803000,,168990.0
11-07-090-00431-800441,07,03,0001,40326000,,13009.0
11-07-090-00431-800441,07,09,0002,40952000,2.86,11364.0
11-07-090-00431-800441,07,03,0001,40327000,0.98,20770.0
11-07-090-00431-800441,07,03,0001,40328000,1.29,90171.0
11-07-090-00431-800441,07,03,0001,40330000,1.05,43221.0
11-07-090-00431-800441,07,08,0001,40846000,7.14,9047.0
11-07-090-00431-800441,07,03,0002,40303000,,217397.0
11-07-090-00431-800441,07,04,0003,40403000,,541277.0
11-07-090-00431-800441,07,01,0001,40108000,5.34,3558.0
11-07-090-00431-800441,07,05,0002,40503000,,13919.0
11-07-090-00431-800441,07,05,0002,40501000,,31067.0
11-07-090-00431-800441,07,07,0003,40703000,,469963.0
11-07-090-00431-800441,07,01,0001,40109000,9.98,8164.0
11-07-090-00431-800441,07,07,0001,40703000,,312034.0
11-07-090-00431-800441,07,03,0001,40303000,,353401.0
11-07-090-00431-800441,07,01,0003,40113000,6.7,152339.0
11-07-090-00431-800441,07,09,0003,40955000,4.12,40524.0
11-07-090-00431-800441,07,09,0003,40958000,2.16,52856.0
11-07-090-00431-800441,07,01,0002,40119000,8.94,8700.0
11-07-090-00431-800441,07,03,0002,40335000,0.9,57450.0
11-07-090-00431-800441,07,09,0003,40957000,1.22,59643.0
11-07-090-00431-800441,07,01,0001,40104000,6.78,21089.0
11-07-090-00431-800441,07,06,0001,40603000,,140248.0
11-07-090-00431-800441,07,03,0001,40333000,2.32,91159.0
11-07-090-00431-800441,07,01,0002,40120000,7.33,5917.0
11-07-090-00431-800441,07,04,0003,40437000,3.56,69444.0
11-07-090-00431-800441,07,02,0001,40224000,2.56,13302.0
11-07-090-00431-800441,07,09,0002,40962000,8.47,7419.0
11-07-090-00431-800441,07,04,0003,40440000,2.58,66700.0
11-07-090-00431-800441,07,01,0001,40110000,8.78,8817.0
11-07-090-00431-800441,07,05,0001,40501000,,59132.0
11-07-090-00431-800441,07,08,0001,40803000,,695488.0
11-07-090-00431-800441,07,04,0002,40403000,,210055.0
11-07-090-00431-800441,07,01,0002,40103000,,1279582.0
11-07-090-00431-800441,07,02,0002,40203000,,132947.0
11-07-090-00431-800441,07,07,0001,40741000,11.89,43873.0
11-07-090-00431-800441,07,07,0001,40742000,6.67,150948.0
11-07-090-00431-800441,07,02,0001,40203000,,397256.0
11-07-090-00431-800441,07,08,0003,40850000,8.64,12761.0
11-07-090-00431-800441,07,03,0001,40331000,0.45,28258.0
11-07-090-00431-800441,07,02,0001,40223000,11.19,69333.0
11-07-090-00431-800441,07,01,0003,40103000,,404787.0
11-07-090-00431-800441,07,09,0002,40954000,1.05,44897.0
11-07-090-00431-800441,07,04,0003,40439000,2.29,132621.0
11-07-090-00431-800441,07,03,0001,40325000,4.75,148624.0
11-07-090-00431-800441,07,01,0001,40112000,2.3,27940.0
11-07-090-00431-800441,07,08,0003,40851000,4.27,9152.0
11-07-090-00431-800441,07,01,0001,40111000,8.55,16631.0
11-07-090-00431-800441,07,08,0003,40847000,7.2,13163.0
11-07-090-00431-800441,07,08,0003,40801000,,89773.0
11-07-090-00431-800441,07,01,0001,40115000,5.68,35980.0
11-07-090-00431-800441,07,03,0002,40334000,0.79,43375.0
11-07-090-00431-800441,07,09,0003,40956000,1.81,40642.0
11-07-090-00431-800441,07,01,0001,40106000,4.23,2909.0
11-07-090-00431-800441,07,04,0003,40438000,1.88,28576.0
11-07-090-00431-800441,07,07,0002,40744000,6.75,86556.0
11-07-090-00431-800441,07,07,0001,40743000,2.38,10235.0
11-07-090-00431-800441,07,09,0001,40903000,,556765.0
11-07-090-00431-800441,07,03,0003,40303000,,426549.0
11-07-090-00431-800441,07,09,0002,40953000,1.21,14080.0
11-07-090-00431-800441,07,08,0002,40802000,,115691.0
11-07-090-00431-800441,07,08,0002,40801000,,216.0
11-07-090-00431-800441,07,01,0001,40116000,4.67,10554.0
11-07-090-00431-800441,07,09,0002,40959000,10.12,119468.0
11-07-090-00431-800441,07,09,0003,40903000,,379138.0
11-07-090-00431-800441,07,01,0001,40103000,,174142.0
11-07-090-00431-800441,07,05,0003,40501000,,74994.0
11-07-090-00431-800441,07,01,0002,40122000,2.77,164426.0
11-08-099-00457-800444,08,01,0001,40101000,2.18,13155.0
11-08-099-00457-800445,08,01,0001,40102000,4.85,20694.0
11-08-099-00458-800446,08,01,0002,40103000,20.87,222858.0
11-08-099-00459-800447,08,01,0003,40104000,1.99,22326.0
11-08-099-00460-800448,08,01,0004,40106000,1.5,9630.0
11-08-099-00460-800449,08,01,0004,40105000,3.46,16956.0
11-08-099-00461-800450,08,01,0005,40107000,4.36,27736.0
11-08-099-00462-800451,08,01,0006,40108000,4.68,29565.0
11-08-099-00463-066362,08,01,0007,40109000,2.99,10925.0
11-08-099-00464-800452,08,01,0008,40110000,3.25,17873.0
11-08-099-00465-800453,08,01,0009,40112000,11.0,58119.0
11-08-100-00466-800454,08,02,0001,40201000,4.0,34537.0
11-08-100-00468-800455,08,02,0003,40202000,13.42,129556.0
11-08-100-00469-800456,08,02,0004,40203000,29.53,33608.0
11-08-100-00470-800457,08,02,0005,40204000,11.41,28387.0
11-08-100-00471-800458,08,02,0006,40205000,9.0,42309.0
11-08-100-00472-800459,08,02,0007,40206000,2.5,35141.0
11-08-101-00473-800460,08,03,0001,40301000,165.75,529690.0
11-08-101-00473-800461,08,03,0001,40302000,5.0,15658.0
11-08-101-00477-800462,08,03,0005,40303000,11.16,49688.0
11-08-101-00480-800463,08,04,0005,40406000,5.5,45020.0
11-08-102-00481-800464,08,04,0001,40401000,6.25,27066.0
11-08-102-00482-800465,08,04,0002,40402000,12.8,51640.0
11-08-102-00483-800466,08,04,0003,40403000,16.2,81394.0
11-08-102-00484-800467,08,04,0004,40405000,5.0,11018.0
11-08-102-00484-800468,08,04,0004,40404000,28.0,101874.0
11-08-102-00485-800469,08,04,0006,40407000,50.2,63486.0
11-08-102-00485-800470,08,04,0006,40408000,5.0,22836.0
11-08-102-00486-800471,08,04,0007,40409000,9.0,30107.0
11-08-102-00486-800472,08,04,0007,40410000,10.0,17909.0
11-08-102-00486-800473,08,04,0007,40411000,5.18,83846.0
11-08-103-00487-800474,08,05,0001,40501000,16.0,21133.0
11-08-103-00487-800475,08,05,0001,40502000,2.0,20830.0
11-08-103-00487-800476,08,05,0001,40503000,37.02,100485.0
11-08-103-00487-800477,08,05,0001,40504000,4.0,14658.0
11-08-103-00488-800478,08,05,0002,40505000,4.0,26224.0
11-08-103-00488-800479,08,05,0002,40506000,5.0,14366.0
11-08-103-00488-800480,08,05,0002,40508000,12.0,18865.0
11-08-103-00488-800481,08,05,0002,40507000,9.0,37227.0
11-08-103-00490-071567,08,05,0004,40509000,9.31,21820.0
11-08-103-00490-800482,08,05,0004,40510000,11.31,17382.0
11-08-103-00491-800483,08,05,0005,40511000,13.0,17792.0
11-08-103-00491-800484,08,05,0005,40512000,18.0,56491.0
11-08-103-00492-800485,08,05,0006,40513000,35.0,27843.0
11-08-104-00493-800486,08,06,0001,40601000,15.12,22856.0
11-08-104-00496-800487,08,06,0004,40602000,20.0,33877.0
11-08-104-00496-800488,08,06,0004,40603000,10.0,19921.0
11-08-104-00497-072517,08,06,0005,40604000,4.04,9473.0
11-08-104-00497-800489,08,06,0005,40605000,21.09,32005.0
11-08-104-00499-800490,08,06,0007,40606000,48.4,266203.0
11-08-104-00502-800491,08,06,0010,40607000,25.0,25009.0
11-08-104-00503-073683,08,06,0011,40608000,5.0,10089.0
11-08-104-00504-800492,08,06,0012,40609000,5.0,15506.0
11-08-105-00506-800493,08,07,0002,40701000,6.0,30793.0
11-08-105-00507-800494,08,07,0003,40702000,3.61,21350.0
11-08-105-00508-800495,08,07,0004,40703000,3.29,40859.0
11-08-105-00509-800496,08,07,0005,40704000,14.91,21649.0
11-08-105-00510-800497,08,07,0006,40705000,14.35,20296.0
11-08-105-00511-800498,08,07,0007,40706000,56.83,205235.0
11-08-105-00512-800499,08,07,0008,40707000,21.44,17723.0
11-08-105-00512-800500,08,07,0008,40708000,9.0,17339.0
11-08-105-00513-800501,08,07,0009,40709000,9.0,33716.0
11-08-106-00516-800502,08,08,0002,40801000,22.27,50474.0
11-08-106-00518-800503,08,08,0004,40802000,32.03,97795.0
11-08-106-00519-800504,08,08,0005,40803000,10.0,28349.0
11-08-107-00520-800505,08,09,0001,40901000,5.0,20845.0
11-08-107-00522-800506,08,09,0003,40902000,48.0,84861.0
11-08-107-00523-800507,08,09,0004,40903000,35.0,66239.0
11-08-108-00526-077198,08,10,0001,41002000,2.3,8551.0
11-08-108-00526-800508,08,10,0001,41001000,9.55,96845.0
11-08-108-00531-800509,08,10,0006,41003000,59.0,101997.0
11-08-109-00533-800510,08,11,0001,41101000,2.0,16295.0
11-08-109-00534-078281,08,11,0002,41102000,6.98,10109.0
11-08-109-00534-078282,08,11,0002,41103000,3.06,19564.0
11-08-109-00536-800511,08,11,0004,41104000,16.0,61601.0
11-08-109-00537-800512,08,11,0005,41105000,9.42,28249.0
11-08-110-00538-800513,08,12,0001,41201000,20.0,40164.0
11-08-110-00539-800514,08,12,0002,41202000,31.07,17242.0
11-08-110-00540-800515,08,12,0003,41203000,64.0,28174.0
11-08-110-00541-800516,08,12,0004,41204000,22.53,50708.0
11-08-110-00542-800517,08,12,0005,41205000,39.27,27565.0
11-08-110-00542-800518,08,12,0005,41207000,10.24,22293.0
11-08-110-00542-800519,08,12,0005,41208000,10.0,21643.0
11-08-110-00542-800520,08,12,0005,41206000,10.0,10498.0
11-08-110-00545-800521,08,12,0008,41209000,32.59,22092.0
11-08-110-00546-800522,08,12,0008,41210000,552.37964,419778.0
11-08-110-00550-800523,08,12,0013,41211000,13.25,29113.0
11-08-111-00551-800524,08,13,0001,41301000,2.57,28458.0
11-08-111-00551-800525,08,13,0001,41302000,9.06,78462.0
11-08-111-00552-800526,08,13,0002,41303000,16.26,47345.0
11-08-111-00553-800527,08,13,0003,41304000,22.57,185925.0
11-08-111-00554-800528,08,13,0004,41305000,71.23,25361.0
11-08-111-00555-800529,08,13,0005,41306000,4.0,26015.0
11-08-111-00555-800530,08,13,0005,41307000,16.0,28492.0
11-08-111-00555-800531,08,13,0005,41308000,30.0,22932.0
